Exercici,Ingrés / Despesa,Servei / Entitat,Nom Servei / Entitat,Subsector,Agrupació,Agrupació SP,Secció,Entitat CP Sector Públic,Entitat CP SEC,Entitat,Nom Entitat,Servei,Nom Servei,Capítol,Article,Concepte,Aplicacio,Nom Aplicació,Àrea,Política,Programa,Nom Programa,Pos.pressupostària,Import sense consolidar,Identificador
2014,D,AG01,"Gabinet i SG d'Ag.,Ram.,Pesca, A i MN",Generalitat,AG,AG,AG,X,X,1000,Generalitat,AG01,"Gabinet i SG d'Ag.,Ram.,Pesca, A i MN",2,22,227,2270002,Seguretat,1,12,121,Direcció i administració generals,D/227000200/1210/0000,315810,40
2014,D,AG01,"Gabinet i SG d'Ag.,Ram.,Pesca, A i MN",Generalitat,AG,AG,AG,X,X,1000,Generalitat,AG01,"Gabinet i SG d'Ag.,Ram.,Pesca, A i MN",2,22,227,2270008,Intèrprets i traductors,1,12,121,Direcció i administració generals,D/227000800/1210/0000,20000,41
2014,D,AG01,"Gabinet i SG d'Ag.,Ram.,Pesca, A i MN",Generalitat,AG,AG,AG,X,X,1000,Generalitat,AG01,"Gabinet i SG d'Ag.,Ram.,Pesca, A i MN",2,22,227,2270011,"Custòdia, dipòsit, emmagatzematge i destrucció",1,12,121,Direcció i administració generals,D/227001100/1210/0000,14040,42
2014,D,AG01,"Gabinet i SG d'Ag.,Ram.,Pesca, A i MN",Generalitat,AG,AG,AG,X,X,1000,Generalitat,AG01,"Gabinet i SG d'Ag.,Ram.,Pesca, A i MN",2,22,227,2270013,Treballs tècnics,6,61,612,"Ordenació, reconversió i suport als subsectors agr aris i pesquers",D/227001300/6120/0000,"324468,62",43
2014,D,AG01,"Gabinet i SG d'Ag.,Ram.,Pesca, A i MN",Generalitat,AG,AG,AG,X,X,1000,Generalitat,AG01,"Gabinet i SG d'Ag.,Ram.,Pesca, A i MN",2,22,227,2270089,Altres treballs realitzats per persones físiques o jurídiques,1,12,121,Direcció i administració generals,D/227008900/1210/0000,270000,44
2014,D,AG01,"Gabinet i SG d'Ag.,Ram.,Pesca, A i MN",Generalitat,AG,AG,AG,X,X,1000,Generalitat,AG01,"Gabinet i SG d'Ag.,Ram.,Pesca, A i MN",2,22,227,2270089,Altres treballs realitzats per persones físiques o jurídiques,1,12,121,Direcció i administració generals,D/227008900/1210/0000,"47499,77",45
2014,D,AG01,"Gabinet i SG d'Ag.,Ram.,Pesca, A i MN",Generalitat,AG,AG,AG,X,X,1000,Generalitat,AG01,"Gabinet i SG d'Ag.,Ram.,Pesca, A i MN",2,22,227,2270089,Altres treballs realitzats per persones físiques o jurídiques,6,61,612,"Ordenació, reconversió i suport als subsectors agr aris i pesquers",D/227008900/6120/0000,"25803,2",46
2014,D,AG01,"Gabinet i SG d'Ag.,Ram.,Pesca, A i MN",Generalitat,AG,AG,AG,X,X,1000,Generalitat,AG01,"Gabinet i SG d'Ag.,Ram.,Pesca, A i MN",2,22,228,2280001,Serveis informàtics reealitzats pel CTTI,1,12,121,Direcció i administració generals,D/228000100/1210/0000,"9082721,69",47
2014,D,AG01,"Gabinet i SG d'Ag.,Ram.,Pesca, A i MN",Generalitat,AG,AG,AG,X,X,1000,Generalitat,AG01,"Gabinet i SG d'Ag.,Ram.,Pesca, A i MN",2,22,228,2280001,Serveis informàtics reealitzats pel CTTI,1,12,121,Direcció i administració generals,D/228000100/1210/0000,"1907371,55",48
2014,D,AG01,"Gabinet i SG d'Ag.,Ram.,Pesca, A i MN",Generalitat,AG,AG,AG,X,X,1000,Generalitat,AG01,"Gabinet i SG d'Ag.,Ram.,Pesca, A i MN",2,23,230,2300001,"Dietes, locomoció i trasllats",1,12,121,Direcció i administració generals,D/230000100/1210/0000,"333035,95",49
2014,D,AG01,"Gabinet i SG d'Ag.,Ram.,Pesca, A i MN",Generalitat,AG,AG,AG,X,X,1000,Generalitat,AG01,"Gabinet i SG d'Ag.,Ram.,Pesca, A i MN",2,23,231,2310001,Altres indemnitzacions per raó del servei,1,12,121,Direcció i administració generals,D/231000100/1210/0000,"30390,92",50
2014,D,AG01,"Gabinet i SG d'Ag.,Ram.,Pesca, A i MN",Generalitat,AG,AG,AG,X,X,1000,Generalitat,AG01,"Gabinet i SG d'Ag.,Ram.,Pesca, A i MN",4,43,430,4306130,A l'Institut Català de la Vinya i el Vi (Incavi),6,61,612,"Ordenació, reconversió i suport als subsectors agr aris i pesquers",D/430613000/6120/0000,"1503233,31",51
2014,D,AG01,"Gabinet i SG d'Ag.,Ram.,Pesca, A i MN",Generalitat,AG,AG,AG,X,X,1000,Generalitat,AG01,"Gabinet i SG d'Ag.,Ram.,Pesca, A i MN",4,44,440,4406330,A l'Institut Català de Finances (ICF),6,67,672,Crèdit oficial,D/440633000/6720/0000,"1546487,81",52
2014,D,AG01,"Gabinet i SG d'Ag.,Ram.,Pesca, A i MN",Generalitat,AG,AG,AG,X,X,1000,Generalitat,AG01,"Gabinet i SG d'Ag.,Ram.,Pesca, A i MN",4,44,440,4406430,A l'Institut de Recerca i Tecnologia Agroalimentàr ies (IRTA),5,57,572,R+D en ciència i tecnologia agroalimentària,D/440643000/5720/0000,"6498969,34",53
2014,D,AG01,"Gabinet i SG d'Ag.,Ram.,Pesca, A i MN",Generalitat,AG,AG,AG,X,X,1000,Generalitat,AG01,"Gabinet i SG d'Ag.,Ram.,Pesca, A i MN",4,44,443,4437105,A la Fundació Institució dels Centres de Recerca d e Catalunya (I-CERCA),5,57,572,R+D en ciència i tecnologia agroalimentària,D/443710500/5720/0000,23205,54
2014,D,AG01,"Gabinet i SG d'Ag.,Ram.,Pesca, A i MN",Generalitat,AG,AG,AG,X,X,1000,Generalitat,AG01,"Gabinet i SG d'Ag.,Ram.,Pesca, A i MN",4,44,443,4438380,A la Fundació Privada del Món Rural,6,61,612,"Ordenació, reconversió i suport als subsectors agr aris i pesquers",D/443838000/6120/0000,"315338,67",55
