Exercici,Ingrés / Despesa,Servei / entitat,Nom servei / entitat,Subsector,Agrupació,"Agrupació
SP",Secció,Entitat CP Sector Públic,Entitat CP SEC,Entitat,Nom Entitat,Servei,Nom Servei,Capítol,Article,Concepte,Aplicació,Nom Aplicació,Àrea,Política,Programa,Nom Programa,Partida,Import sense consolidar,Identificador
2010,I,8380,Fundació Privada del Món Rural,Fundacions,,,,X,0,8380,Fundació Privada del Món Rural,,,4,41,410,4100013,"Del Departament d'Agricultura, Alimentació i Acció  Rural",0,0,0,0,I/410001300/0000,600874,430
2010,I,8370,Consorci Gestió de la Fertilització Agrària de Catalunya,Consorcis,,,,X,0,8370,Consorci Gestió de la Fertilització Agrària de Catalunya,,,4,41,410,4100013,"Del Departament d'Agricultura, Alimentació i Acció  Rural",0,0,0,0,I/410001300/0000,"597314,13",431
2010,I,8470,"Institut Català de Recerca en Patrimoni Cultural, Fundació Privada (ICRPC) ",Fundacions,,,,X,0,8470,"Institut Català de Recerca en Patrimoni Cultural, Fundació Privada (ICRPC) ",,,4,41,410,4100021,"Del Departament d'Innovació, Universitats i Empres a",0,0,0,0,I/410002100/0000,198000,432
2010,I,6830,Infraestructures Ferroviàries de Catalunya,EDP,,,,X,X,6830,Infraestructures Ferroviàries de Catalunya,,,6,66,660,6600001,Alienació de béns destinats a l'ús general,0,0,0,0,I/660000100/0000,"404157985,55",433
2010,I,6940,Consorci del Palau de la Música Catalana,Consorcis,,,,0,X,6940,Consorci del Palau de la Música Catalana,,,7,76,760,7600001,D'ajuntaments,0,0,0,0,I/760000100/0000,"66568,73",434
2010,I,8230,Fundació Privada Jove Orquestra Nacional de Catalunya,Fundacions,,,,X,0,8230,Fundació Privada Jove Orquestra Nacional de Catalunya,,,4,41,410,4100016,Del Departament d'Acció Social i Ciutadania,0,0,0,0,I/410001600/0000,48000,435
2010,I,7760,Fundació Privada Institut de Recerca Biomèdica (IRB),Fundacions,,,,X,0,7760,Fundació Privada Institut de Recerca Biomèdica (IRB),,,4,41,410,4100021,"Del Departament d'Innovació, Universitats i Empres a",0,0,0,0,I/410002100/0000,6500000,436
2010,I,8520,Consorci Centre de Recerca Ecològica i Aplicacions Forestals,Consorcis,,,,X,0,8520,Consorci Centre de Recerca Ecològica i Aplicacions Forestals,,,4,41,410,4100017,Del Departament de Medi Ambient i Habitatge,0,0,0,0,I/410001700/0000,"814709,36",437
2010,I,8450,Consorci Institut de Física d'Altes Energies,Consorcis,,,,X,X,8450,Consorci Institut de Física d'Altes Energies,,,4,41,410,4100021,"Del Departament d'Innovació, Universitats i Empres a",0,0,0,0,I/410002100/0000,1747000,438
2010,I,8350,Fundació Privada Centre de Recerca en Epidemiologia Ambiental (CREAL),Fundacions,,,,X,0,8350,Fundació Privada Centre de Recerca en Epidemiologia Ambiental (CREAL),,,4,41,410,4100017,Del Departament de Medi Ambient i Habitatge,0,0,0,0,I/410001700/0000,300000,439
2010,I,8510,Consorci de l'Habitatge de Barcelona,Consorcis,,,,X,0,8510,Consorci de l'Habitatge de Barcelona,,,4,41,410,4100017,Del Departament de Medi Ambient i Habitatge,0,0,0,0,I/410001700/0000,3000000,440
2010,I,8530,Consorci de l'Habitatge de l'Àrea Metropolitana de Barcelona,Consorcis,,,,X,0,8530,Consorci de l'Habitatge de l'Àrea Metropolitana de Barcelona,,,4,41,410,4100017,Del Departament de Medi Ambient i Habitatge,0,0,0,0,I/410001700/0000,"365735,45",441
2010,I,7420,Consorci del Montsec ,Consorcis,,,,X,X,7420,Consorci del Montsec ,,,4,41,410,4100020,Del Departament de la Vicepresidència,0,0,0,0,I/410002000/0000,"352709,11",442
2010,I,8050,Consorci Casa de les Llengües,Consorcis,,,,X,0,8050,Consorci Casa de les Llengües,,,4,41,410,4100020,Del Departament de la Vicepresidència,0,0,0,0,I/410002000/0000,1000000,443
2010,I,8030,Consorci del Centre de Terminologia TERMCAT,Consorcis,,,,X,X,8030,Consorci del Centre de Terminologia TERMCAT,,,4,41,410,4100020,Del Departament de la Vicepresidència,0,0,0,0,I/410002000/0000,1550000,444
2010,I,8270,"Institut d'Investigació en Ciències de la Salut Germans Trias i Pujol, Fundació Privada",Fundacions,,,,X,0,8270,"Institut d'Investigació en Ciències de la Salut Germans Trias i Pujol, Fundació Privada",,,4,41,410,4100021,"Del Departament d'Innovació, Universitats i Empres a",0,0,0,0,I/410002100/0000,507976,445
2010,I,8520,Consorci Centre de Recerca Ecològica i Aplicacions Forestals,Consorcis,,,,X,0,8520,Consorci Centre de Recerca Ecològica i Aplicacions Forestals,,,4,41,410,4100021,"Del Departament d'Innovació, Universitats i Empres a",0,0,0,0,I/410002100/0000,294000,446
2010,I,7450,Consorci Institut Català d'Arqueologia Clàssica,Consorcis,,,,X,0,7450,Consorci Institut Català d'Arqueologia Clàssica,,,4,41,410,4100021,"Del Departament d'Innovació, Universitats i Empres a",0,0,0,0,I/410002100/0000,"1531448,2",447
2010,I,8440,Consorci Centre de Visió per Computador,Consorcis,,,,X,0,8440,Consorci Centre de Visió per Computador,,,4,41,410,4100021,"Del Departament d'Innovació, Universitats i Empres a",0,0,0,0,I/410002100/0000,550000,448
2010,I,7590,Centre Tecnològic de Telecomunicacions de Catalunya (CTTC),Fundacions,,,,X,0,7590,Centre Tecnològic de Telecomunicacions de Catalunya (CTTC),,,4,41,410,4100021,"Del Departament d'Innovació, Universitats i Empres a",0,0,0,0,I/410002100/0000,3601658,449
2010,I,8460,"Institut Català de Recerca de l'Aigua, Fundació Privada (ICRA)",Fundacions,,,,X,0,8460,"Institut Català de Recerca de l'Aigua, Fundació Privada (ICRA)",,,4,41,410,4100021,"Del Departament d'Innovació, Universitats i Empres a",0,0,0,0,I/410002100/0000,"2212122,58",450
2010,I,7580,Fundació Privada Centre de Regulació Genòmica,Fundacions,,,,X,0,7580,Fundació Privada Centre de Regulació Genòmica,,,4,41,410,4100021,"Del Departament d'Innovació, Universitats i Empres a",0,0,0,0,I/410002100/0000,"13765316,4",451
2010,I,7610,"Institut de Ciències Fotòniques, Fundació Privada (ICFO)",Fundacions,,,,X,0,7610,"Institut de Ciències Fotòniques, Fundació Privada (ICFO)",,,4,41,410,4100021,"Del Departament d'Innovació, Universitats i Empres a",0,0,0,0,I/410002100/0000,5832803,452
2010,I,7600,Fundació Privada Institut Català d'Investigació Química,Fundacions,,,,X,0,7600,Fundació Privada Institut Català d'Investigació Química,,,4,41,410,4100021,"Del Departament d'Innovació, Universitats i Empres a",0,0,0,0,I/410002100/0000,8114131,453
2010,I,7990,Fundació Privada Institut de Medicina Predictiva i Personalitzada del Càncer (IMPPC),Fundacions,,,,X,0,7990,Fundació Privada Institut de Medicina Predictiva i Personalitzada del Càncer (IMPPC),,,4,41,410,4100021,"Del Departament d'Innovació, Universitats i Empres a",0,0,0,0,I/410002100/0000,1647036,454
2010,I,7460,Consorci Institut Català de Ciències Cardiovasculars,Consorcis,,,,X,0,7460,Consorci Institut Català de Ciències Cardiovasculars,,,4,41,410,4100021,"Del Departament d'Innovació, Universitats i Empres a",0,0,0,0,I/410002100/0000,"1455449,84",455
2010,I,7890,Consorci Casa Àsia,Consorcis,,,,0,X,7890,Consorci Casa Àsia,,,4,40,402,4020019,Altres transferències de l'Administració de l'Esta t,0,0,0,0,I/402001900/0000,2404650,456
2010,I,7490,Consorci Museu Nacional d'Art de Catalunya,Consorcis,,,,X,X,7490,Consorci Museu Nacional d'Art de Catalunya,,,4,40,402,4020019,Altres transferències de l'Administració de l'Esta t,0,0,0,0,I/402001900/0000,4000000,457
2010,I,8490,"Institució Catalana de Recerca i Estudis Avançats, Fundació Privada",Fundacions,,,,X,0,8490,"Institució Catalana de Recerca i Estudis Avançats, Fundació Privada",,,4,44,443,4430001,De fundacions del sector públic de la Generalitat,0,0,0,0,I/443000100/0000,2945588,458
2010,I,6710,Institut Cartogràfic de Catalunya (ICC),EDP,,,,X,0,6710,Institut Cartogràfic de Catalunya (ICC),,,3,30,301,3010001,Venda de publicacions,0,0,0,0,I/301000100/0000,190000,459
2010,I,6840,"Reg Sistema Segarra-Garrigues, SAU (REGSEGA)",SM,,,,X,0,6840,"Reg Sistema Segarra-Garrigues, SAU (REGSEGA)",,,6,69,690,6900016,"Aportacions per actuacions per compte del Departam ent d'Agricultura, Alimentació i Acció Rural",0,0,0,0,I/690001600/0000,"7325547,84",460
2010,I,8500,Consorci de Serveis Socials de Barcelona,Consorcis,,,,X,0,8500,Consorci de Serveis Socials de Barcelona,,,4,46,460,4600009,Altres transferències d'ajuntaments,0,0,0,0,I/460000900/0000,"1032069,4",461
2010,I,6580,"Forestal Catalana, SA ",SM,,,,X,0,6580,"Forestal Catalana, SA ",,,3,30,300,3000001,Venda de béns,0,0,0,0,I/300000100/0000,300000,462
2010,I,6970,Consorci Sanitari de Barcelona,Consorcis,,,,X,X,6970,Consorci Sanitari de Barcelona,,,8,81,811,8110002,Reintegrament de préstecs al personal,0,0,0,0,I/811000200/0000,18360,463
2010,I,6420,"Túnel del Cadí, SAC",SM,,,,X,0,6420,"Túnel del Cadí, SAC",,,3,31,310,3100001,Administració i cobrança,0,0,0,0,I/310000100/0000,"21504939,24",464
2010,I,6380,"TABASA, Infraestructures i Serveis de Mobilitat, SA",SM,,,,X,0,6380,"TABASA, Infraestructures i Serveis de Mobilitat, SA",,,3,31,310,3100001,Administració i cobrança,0,0,0,0,I/310000100/0000,"36955949,93",465
2010,I,8380,Fundació Privada del Món Rural,Fundacions,,,,X,0,8380,Fundació Privada del Món Rural,,,4,44,448,4480001,D'altres entitats participades pel sector públic d e la Generalitat,0,0,0,0,I/448000100/0000,64000,466
2010,I,6460,Centre d’Iniciatives per a la Reinserció (CIRE),EDP,,,,X,0,6460,Centre d’Iniciatives per a la Reinserció (CIRE),,,3,30,300,3000001,Venda de béns,0,0,0,0,I/300000100/0000,23150000,467
2010,I,7910,Agència Tributària de Catalunya,EDP,,,,X,X,7910,Agència Tributària de Catalunya,,,4,41,410,4100007,Del Departament d'Economia i Finances,0,0,0,0,I/410000700/0000,"15810753,79",468
2010,I,6440,"Promotora d’Exportacions Catalanes, SA (PRODECA)",SM,,,,X,X,6440,"Promotora d’Exportacions Catalanes, SA (PRODECA)",,,3,31,319,3190009,Prestacions d'altres serveis,0,0,0,0,I/319000900/0000,1338150,469
2010,I,6590,Aigües Ter-Llobregat (ATLL),EDP,,,,X,0,6590,Aigües Ter-Llobregat (ATLL),,,3,30,300,3000001,Venda de béns,0,0,0,0,I/300000100/0000,"75178689,43",470
2010,I,6350,Centre d’Alt Rendiment Esportiu (CAR),EDP,,,,X,X,6350,Centre d’Alt Rendiment Esportiu (CAR),,,3,30,309,3090009,Altres vendes,0,0,0,0,I/309000900/0000,157579,471
2010,I,6430,Institut de Recerca i Tecnologia Agroalimentàries (IRTA),EDP,,,,X,X,6430,Institut de Recerca i Tecnologia Agroalimentàries (IRTA),,,3,30,300,3000001,Venda de béns,0,0,0,0,I/300000100/0000,370000,472
2010,I,7870,Consorci d'Educació de Barcelona,Consorcis,,,,X,X,7870,Consorci d'Educació de Barcelona,,,4,41,410,4100009,Del Departament d'Educació,0,0,0,0,I/410000900/0000,76448160,473
2010,I,7490,Consorci Museu Nacional d'Art de Catalunya,Consorcis,,,,X,X,7490,Consorci Museu Nacional d'Art de Catalunya,,,4,41,410,4100010,Del Departament de Cultura i Mitjans de Comunicaci ó,0,0,0,0,I/410001000/0000,7880000,474
2010,I,6350,Centre d’Alt Rendiment Esportiu (CAR),EDP,,,,X,X,6350,Centre d’Alt Rendiment Esportiu (CAR),,,3,31,312,3120001,Drets d'allotjament i restauració,0,0,0,0,I/312000100/0000,4366000,475
2010,I,8170,Consorci del Transport Públic del Camp de Tarragona,Consorcis,,,,X,X,8170,Consorci del Transport Públic del Camp de Tarragona,,,4,46,460,4600009,Altres transferències d'ajuntaments,0,0,0,0,I/460000900/0000,1500000,476
2010,I,8240,"Fundació Privada Fira d'Espectacles d'Arrel Tradicional, Mediterrània",Fundacions,,,,X,0,8240,"Fundació Privada Fira d'Espectacles d'Arrel Tradicional, Mediterrània",,,4,46,460,4600009,Altres transferències d'ajuntaments,0,0,0,0,I/460000900/0000,105000,477
2010,I,7500,Consorci Museu d'Art Contemporani de Barcelona,Consorcis,,,,0,X,7500,Consorci Museu d'Art Contemporani de Barcelona,,,4,46,460,4600009,Altres transferències d'ajuntaments,0,0,0,0,I/460000900/0000,4105669,478
2010,I,6710,Institut Cartogràfic de Catalunya (ICC),EDP,,,,X,0,6710,Institut Cartogràfic de Catalunya (ICC),,,3,31,319,3190009,Prestacions d'altres serveis,0,0,0,0,I/319000900/0000,4260000,479
2010,I,8180,Consorci del Transport Públic de l'Àrea de Girona,Consorcis,,,,X,X,8180,Consorci del Transport Públic de l'Àrea de Girona,,,4,46,460,4600009,Altres transferències d'ajuntaments,0,0,0,0,I/460000900/0000,"815348,4",480
2010,I,8190,Consorci del Transport Públic de l'Àrea de Lleida,Consorcis,,,,X,X,8190,Consorci del Transport Públic de l'Àrea de Lleida,,,4,46,460,4600009,Altres transferències d'ajuntaments,0,0,0,0,I/460000900/0000,444000,481
2010,I,8120,Consorci Port de Portbou,Consorcis,,,,X,0,8120,Consorci Port de Portbou,,,4,46,460,4600009,Altres transferències d'ajuntaments,0,0,0,0,I/460000900/0000,4000,482
2010,I,8150,Consorci de l'Observatori del Paisatge,Consorcis,,,,X,X,8150,Consorci de l'Observatori del Paisatge,,,4,46,460,4600009,Altres transferències d'ajuntaments,0,0,0,0,I/460000900/0000,30000,483
2010,I,7450,Consorci Institut Català d'Arqueologia Clàssica,Consorcis,,,,X,0,7450,Consorci Institut Català d'Arqueologia Clàssica,,,4,46,460,4600009,Altres transferències d'ajuntaments,0,0,0,0,I/460000900/0000,40000,484
2010,I,8510,Consorci de l'Habitatge de Barcelona,Consorcis,,,,X,0,8510,Consorci de l'Habitatge de Barcelona,,,4,46,460,4600009,Altres transferències d'ajuntaments,0,0,0,0,I/460000900/0000,3014852,485
2010,I,7960,Consorci del Parc de l'Espai d'Interès Natural de Gallecs,Consorcis,,,,X,0,7960,Consorci del Parc de l'Espai d'Interès Natural de Gallecs,,,4,46,460,4600009,Altres transferències d'ajuntaments,0,0,0,0,I/460000900/0000,"185414,86",486
2010,I,7140,Consorci Centre de Supercomputació de Catalunya,Consorcis,,,,0,X,7140,Consorci Centre de Supercomputació de Catalunya,,,4,44,443,4430001,De fundacions del sector públic de la Generalitat,0,0,0,0,I/443000100/0000,428562,487
2010,I,8150,Consorci de l'Observatori del Paisatge,Consorcis,,,,X,X,8150,Consorci de l'Observatori del Paisatge,,,4,46,462,4620001,De la Diputació de Barcelona,0,0,0,0,I/462000100/0000,30000,488
2010,I,6400,"Equacat, SA ",SM,,,,X,0,6400,"Equacat, SA ",,,3,30,309,3090009,Altres vendes,0,0,0,0,I/309000900/0000,3000,489
2010,I,8020,Centre de Documentació Política,Fundacions,,,,X,0,8020,Centre de Documentació Política,,,4,46,462,4620001,De la Diputació de Barcelona,0,0,0,0,I/462000100/0000,252655,490
2010,I,6520,"Eficiència Energètica, SA ",SM,,,,X,0,6520,"Eficiència Energètica, SA ",,,3,31,319,3190009,Prestacions d'altres serveis,0,0,0,0,I/319000900/0000,"59554,01",491
2010,I,8520,Consorci Centre de Recerca Ecològica i Aplicacions Forestals,Consorcis,,,,X,0,8520,Consorci Centre de Recerca Ecològica i Aplicacions Forestals,,,4,46,462,4620001,De la Diputació de Barcelona,0,0,0,0,I/462000100/0000,130000,492
2010,I,7930,"Aeroports públics de Catalunya, SLU",SM,,,,X,0,7930,"Aeroports públics de Catalunya, SLU",,,4,41,410,4100004,Del Departament de Política Territorial i Obres Pú bliques,0,0,0,0,I/410000400/0000,8287383,493
2010,I,7760,Fundació Privada Institut de Recerca Biomèdica (IRB),Fundacions,,,,X,0,7760,Fundació Privada Institut de Recerca Biomèdica (IRB),,,4,47,470,4700001,D'empreses privades,0,0,0,0,I/470000100/0000,37052,494
2010,I,7420,Consorci del Montsec ,Consorcis,,,,X,X,7420,Consorci del Montsec ,,,4,46,462,4620003,De la Diputació de Lleida,0,0,0,0,I/462000300/0000,"30050,61",495
2010,I,7730,Consorci del Barri de la Mina,Consorcis,,,,0,X,7730,Consorci del Barri de la Mina,,,4,41,410,4100016,Del Departament d'Acció Social i Ciutadania,0,0,0,0,I/410001600/0000,139432,496
2010,I,7900,Consell Nacional de la Joventut de Catalunya,EDP,,,,X,X,7900,Consell Nacional de la Joventut de Catalunya,,,4,41,410,4100016,Del Departament d'Acció Social i Ciutadania,0,0,0,0,I/410001600/0000,400175,497
2010,I,6320,"Agència de Patrocini i Mecenatge, SA ",SM,,,,X,0,6320,"Agència de Patrocini i Mecenatge, SA ",,,3,31,319,3190009,Prestacions d'altres serveis,0,0,0,0,I/319000900/0000,483536,498
2010,I,8530,Consorci de l'Habitatge de l'Àrea Metropolitana de Barcelona,Consorcis,,,,X,0,8530,Consorci de l'Habitatge de l'Àrea Metropolitana de Barcelona,,,4,46,463,4630001,D'altres ens locals,0,0,0,0,I/463000100/0000,"243823,63",499
2010,I,8270,"Institut d'Investigació en Ciències de la Salut Germans Trias i Pujol, Fundació Privada",Fundacions,,,,X,0,8270,"Institut d'Investigació en Ciències de la Salut Germans Trias i Pujol, Fundació Privada",,,4,47,470,4700001,D'empreses privades,0,0,0,0,I/470000100/0000,520000,500
2010,I,7460,Consorci Institut Català de Ciències Cardiovasculars,Consorcis,,,,X,0,7460,Consorci Institut Català de Ciències Cardiovasculars,,,4,47,470,4700001,D'empreses privades,0,0,0,0,I/470000100/0000,"496646,28",501
2010,I,7910,Agència Tributària de Catalunya,EDP,,,,X,X,7910,Agència Tributària de Catalunya,,,4,41,410,4100019,De la secció Despeses diversos departaments,0,0,0,0,I/410001900/0000,"13505123,88",502
2010,I,7610,"Institut de Ciències Fotòniques, Fundació Privada (ICFO)",Fundacions,,,,X,0,7610,"Institut de Ciències Fotòniques, Fundació Privada (ICFO)",,,4,47,470,4700001,D'empreses privades,0,0,0,0,I/470000100/0000,196613,503
2010,I,7500,Consorci Museu d'Art Contemporani de Barcelona,Consorcis,,,,0,X,7500,Consorci Museu d'Art Contemporani de Barcelona,,,4,47,470,4700001,D'empreses privades,0,0,0,0,I/470000100/0000,300000,504
2010,I,7600,Fundació Privada Institut Català d'Investigació Química,Fundacions,,,,X,0,7600,Fundació Privada Institut Català d'Investigació Química,,,4,47,470,4700001,D'empreses privades,0,0,0,0,I/470000100/0000,120000,505
2010,I,8030,Consorci del Centre de Terminologia TERMCAT,Consorcis,,,,X,X,8030,Consorci del Centre de Terminologia TERMCAT,,,4,47,470,4700001,D'empreses privades,0,0,0,0,I/470000100/0000,"80,15",506
2010,I,8240,"Fundació Privada Fira d'Espectacles d'Arrel Tradicional, Mediterrània",Fundacions,,,,X,0,8240,"Fundació Privada Fira d'Espectacles d'Arrel Tradicional, Mediterrània",,,4,47,470,4700001,D'empreses privades,0,0,0,0,I/470000100/0000,421000,507
2010,I,7450,Consorci Institut Català d'Arqueologia Clàssica,Consorcis,,,,X,0,7450,Consorci Institut Català d'Arqueologia Clàssica,,,4,47,470,4700001,D'empreses privades,0,0,0,0,I/470000100/0000,10000,508
2010,I,8460,"Institut Català de Recerca de l'Aigua, Fundació Privada (ICRA)",Fundacions,,,,X,0,8460,"Institut Català de Recerca de l'Aigua, Fundació Privada (ICRA)",,,4,47,470,4700001,D'empreses privades,0,0,0,0,I/470000100/0000,611158,509
2010,I,6830,Infraestructures Ferroviàries de Catalunya,EDP,,,,X,X,6830,Infraestructures Ferroviàries de Catalunya,,,7,70,702,7020019,Altres transferències de l'Administració de l'Esta t,0,0,0,0,I/702001900/0000,320000000,510
2010,I,8510,Consorci de l'Habitatge de Barcelona,Consorcis,,,,X,0,8510,Consorci de l'Habitatge de Barcelona,,,4,47,470,4700001,D'empreses privades,0,0,0,0,I/470000100/0000,10,511
2010,I,8380,Fundació Privada del Món Rural,Fundacions,,,,X,0,8380,Fundació Privada del Món Rural,,,4,47,470,4700001,D'empreses privades,0,0,0,0,I/470000100/0000,60000,512
2010,I,7520,Consorci per a la Normalització Lingüística,Consorcis,,,,X,X,7520,Consorci per a la Normalització Lingüística,,,4,41,410,4100020,Del Departament de la Vicepresidència,0,0,0,0,I/410002000/0000,"20233942,04",513
2010,I,7190,Consorci de Biblioteques Universitàries de Catalunya,Consorcis,,,,0,X,7190,Consorci de Biblioteques Universitàries de Catalunya,,,4,44,449,4490001,D'universitats públiques,0,0,0,0,I/449000100/0000,"1279175,31",514
2010,I,7890,Consorci Casa Àsia,Consorcis,,,,0,X,7890,Consorci Casa Àsia,,,4,41,410,4100020,Del Departament de la Vicepresidència,0,0,0,0,I/410002000/0000,"1249040,1",515
2010,I,6580,"Forestal Catalana, SA ",SM,,,,X,0,6580,"Forestal Catalana, SA ",,,3,31,319,3190009,Prestacions d'altres serveis,0,0,0,0,I/319000900/0000,15792050,516
2010,I,8360,Centre de Medicina Regenerativa de Barcelona,Fundacions,,,,X,0,8360,Centre de Medicina Regenerativa de Barcelona,,,4,49,499,4990009,Altres transferències corrents de l'exterior,0,0,0,0,I/499000900/0000,"57184,72",517
2010,I,8330,Fundació Privada Centre Tic i Salut,Fundacions,,,,X,0,8330,Fundació Privada Centre Tic i Salut,,,4,49,493,4930009,Altres transferències corrents de la UE,0,0,0,0,I/493000900/0000,120000,518
2010,I,6460,Centre d’Iniciatives per a la Reinserció (CIRE),EDP,,,,X,0,6460,Centre d’Iniciatives per a la Reinserció (CIRE),,,3,31,319,3190009,Prestacions d'altres serveis,0,0,0,0,I/319000900/0000,4851000,519
2010,I,8550,Consorci Institut d'Estudis Territorials,Consorcis,,,,0,X,8550,Consorci Institut d'Estudis Territorials,,,4,49,493,4930009,Altres transferències corrents de la UE,0,0,0,0,I/493000900/0000,274000,520
2010,I,8130,Consorci Institut de Geomàtica,Consorcis,,,,X,0,8130,Consorci Institut de Geomàtica,,,4,49,493,4930009,Altres transferències corrents de la UE,0,0,0,0,I/493000900/0000,107606,521
2010,I,8260,Fundació Privada de l'Hospital de Viladecans per a la Recerca i la Docència,Fundacions,,,,X,0,8260,Fundació Privada de l'Hospital de Viladecans per a la Recerca i la Docència,,,5,52,520,5200001,Interessos de comptes corrents,0,0,0,0,I/520000100/0000,2500,522
2010,I,8350,Fundació Privada Centre de Recerca en Epidemiologia Ambiental (CREAL),Fundacions,,,,X,0,8350,Fundació Privada Centre de Recerca en Epidemiologia Ambiental (CREAL),,,4,49,493,4930009,Altres transferències corrents de la UE,0,0,0,0,I/493000900/0000,1327116,523
2010,I,8250,Hospital Clínic i Provincial de Barcelona,Consorcis,,,,X,X,8250,Hospital Clínic i Provincial de Barcelona,,,5,51,510,5100001,Interessos de bestretes i préstecs,0,0,0,0,I/510000100/0000,0,524
2010,I,7420,Consorci del Montsec ,Consorcis,,,,X,X,7420,Consorci del Montsec ,,,5,52,520,5200001,Interessos de comptes corrents,0,0,0,0,I/520000100/0000,3500,525
2010,I,6900,"Intracatalonia, SA ",SM,,,,X,X,6900,"Intracatalonia, SA ",,,4,41,410,4100010,Del Departament de Cultura i Mitjans de Comunicaci ó,0,0,0,0,I/410001000/0000,3017360,526
2010,I,8450,Consorci Institut de Física d'Altes Energies,Consorcis,,,,X,X,8450,Consorci Institut de Física d'Altes Energies,,,5,52,521,5210001,Altres interessos de dipòsit,0,0,0,0,I/521000100/0000,50000,527
2010,I,8080,Fundació Privada Catalana per a l'Ensenyament de l'Idioma Anglès i l'Educació en Anglès,Fundacions,,,,X,0,8080,Fundació Privada Catalana per a l'Ensenyament de l'Idioma Anglès i l'Educació en Anglès,,,5,52,521,5210001,Altres interessos de dipòsit,0,0,0,0,I/521000100/0000,828600,528
2010,I,8270,"Institut d'Investigació en Ciències de la Salut Germans Trias i Pujol, Fundació Privada",Fundacions,,,,X,0,8270,"Institut d'Investigació en Ciències de la Salut Germans Trias i Pujol, Fundació Privada",,,5,52,520,5200001,Interessos de comptes corrents,0,0,0,0,I/520000100/0000,200000,529
2010,I,7940,Agència Catalana de la Joventut,EDP,,,,X,X,7940,Agència Catalana de la Joventut,,,4,41,410,4100016,Del Departament d'Acció Social i Ciutadania,0,0,0,0,I/410001600/0000,3365840,530
2010,I,8350,Fundació Privada Centre de Recerca en Epidemiologia Ambiental (CREAL),Fundacions,,,,X,0,8350,Fundació Privada Centre de Recerca en Epidemiologia Ambiental (CREAL),,,5,52,520,5200001,Interessos de comptes corrents,0,0,0,0,I/520000100/0000,20000,531
2010,I,8390,Consorci per a la Formació Contínua de Catalunya,Consorcis,,,,X,0,8390,Consorci per a la Formació Contínua de Catalunya,,,5,52,520,5200001,Interessos de comptes corrents,0,0,0,0,I/520000100/0000,100000,532
2010,I,6710,Institut Cartogràfic de Catalunya (ICC),EDP,,,,X,0,6710,Institut Cartogràfic de Catalunya (ICC),,,3,39,399,3990009,Altres ingressos diversos,0,0,0,0,I/399000900/0000,50000,533
2010,I,8280,Fundació Privada Institut d'Investigació Oncològica de Vall-Hebron (VHIO),Fundacions,,,,X,0,8280,Fundació Privada Institut d'Investigació Oncològica de Vall-Hebron (VHIO),,,5,52,520,5200001,Interessos de comptes corrents,0,0,0,0,I/520000100/0000,12500,534
2010,I,8340,Fundació Privada Centre de Recerca en Salut Internacional de Barcelona (CRESIB),Fundacions,,,,X,0,8340,Fundació Privada Centre de Recerca en Salut Internacional de Barcelona (CRESIB),,,5,52,520,5200001,Interessos de comptes corrents,0,0,0,0,I/520000100/0000,10000,535
2010,I,7450,Consorci Institut Català d'Arqueologia Clàssica,Consorcis,,,,X,0,7450,Consorci Institut Català d'Arqueologia Clàssica,,,5,52,520,5200001,Interessos de comptes corrents,0,0,0,0,I/520000100/0000,100,536
2010,I,8220,Fundació Privada per a l'Escola Superior de Música de Catalunya,Fundacions,,,,X,0,8220,Fundació Privada per a l'Escola Superior de Música de Catalunya,,,5,52,520,5200001,Interessos de comptes corrents,0,0,0,0,I/520000100/0000,25000,537
2010,I,7960,Consorci del Parc de l'Espai d'Interès Natural de Gallecs,Consorcis,,,,X,0,7960,Consorci del Parc de l'Espai d'Interès Natural de Gallecs,,,5,52,520,5200001,Interessos de comptes corrents,0,0,0,0,I/520000100/0000,1000,538
2010,I,8030,Consorci del Centre de Terminologia TERMCAT,Consorcis,,,,X,X,8030,Consorci del Centre de Terminologia TERMCAT,,,5,52,520,5200001,Interessos de comptes corrents,0,0,0,0,I/520000100/0000,3000,539
2010,I,8190,Consorci del Transport Públic de l'Àrea de Lleida,Consorcis,,,,X,X,8190,Consorci del Transport Públic de l'Àrea de Lleida,,,5,52,520,5200001,Interessos de comptes corrents,0,0,0,0,I/520000100/0000,2000,540
2010,I,7530,Consorci Parc de Recerca Biomèdica de Barcelona,Consorcis,,,,X,0,7530,Consorci Parc de Recerca Biomèdica de Barcelona,,,5,52,520,5200001,Interessos de comptes corrents,0,0,0,0,I/520000100/0000,20000,541
2010,I,7970,Consell Nacional de la Cultura i de les Arts,EDP,,,,X,0,7970,Consell Nacional de la Cultura i de les Arts,,,5,52,520,5200001,Interessos de comptes corrents,0,0,0,0,I/520000100/0000,2000,542
2010,I,6400,"Equacat, SA ",SM,,,,X,0,6400,"Equacat, SA ",,,3,31,319,3190009,Prestacions d'altres serveis,0,0,0,0,I/319000900/0000,1535000,543
2010,I,8050,Consorci Casa de les Llengües,Consorcis,,,,X,0,8050,Consorci Casa de les Llengües,,,5,52,520,5200001,Interessos de comptes corrents,0,0,0,0,I/520000100/0000,100,544
